entry,at,order
"""ben @ li0n-OAYVm"" collected 1.67 from pot with Three of a Kind, 8's on the second run  (combination: 8♠, 8♥, 8♣, K♠, 7♣)",2021-08-30T01:41:19.067Z,163028767906701
"""ben @ li0n-OAYVm"" collected 1.67 from pot with Three of a Kind, 8's (combination: 8♠, 8♥, 8♣, K♠, 10♣)",2021-08-30T01:41:19.067Z,163028767906700
"River (second run): 8♣, 6♣, 3♣, K♠ [7♣]",2021-08-30T01:41:15.045Z,163028767504500
"River: 8♣, 6♣, 3♣, K♠ [10♣]",2021-08-30T01:41:11.021Z,163028767102100
"""Madison @ 0aXb_7_xTB"" shows a 6♥, A♦.",2021-08-30T01:41:07.003Z,163028766700301
"""ben @ li0n-OAYVm"" shows a 8♠, 8♥.",2021-08-30T01:41:07.003Z,163028766700300
"All players in hand choose to run it twice.",2021-08-30T01:41:06.192Z,163028766619201
"""Madison @ 0aXb_7_xTB"" chooses to  run it twice.",2021-08-30T01:41:06.192Z,163028766619200
"""ben @ li0n-OAYVm"" chooses to  run it twice.",2021-08-30T01:40:56.526Z,163028765652600
"Remaining players decide whether to run it twice.",2021-08-30T01:40:56.479Z,163028765647901
"""Madison @ 0aXb_7_xTB"" calls 0.23 and go all in",2021-08-30T01:40:56.479Z,163028765647900
"""ben @ li0n-OAYVm"" bets 0.23",2021-08-30T01:40:49.733Z,163028764973300
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:40:43.950Z,163028764395000
"Turn: 8♣, 6♣, 3♣ [K♠]",2021-08-30T01:40:39.337Z,163028763933700
"""ben @ li0n-OAYVm"" calls 0.69",2021-08-30T01:40:38.528Z,163028763852800
"""Madison @ 0aXb_7_xTB"" bets 0.69",2021-08-30T01:40:34.490Z,163028763449000
"Flop:  [8♣, 6♣, 3♣]",2021-08-30T01:40:26.851Z,163028762685100
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:40:26.045Z,163028762604500
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:40:25.193Z,163028762519300
"""Madison @ 0aXb_7_xTB"" calls 0.65",2021-08-30T01:40:12.237Z,163028761223700
"""ben @ li0n-OAYVm"" raises to 0.65",2021-08-30T01:39:58.810Z,163028759881000
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:39:50.678Z,163028759067800
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:39:47.931Z,163028758793100
"""Jumbo @ eTmzZ-mj1K"" posts a big blind of 0.10",2021-08-30T01:39:28.292Z,163028756829208
"""Madison @ 0aXb_7_xTB"" posts a small blind of 0.05",2021-08-30T01:39:28.292Z,163028756829207
"Your hand is 8♠, 8♥",2021-08-30T01:39:28.292Z,163028756829202
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.08) | #4 ""Madison @ 0aXb_7_xTB"" (1.57) | #5 ""Jumbo @ eTmzZ-mj1K"" (14.67) | #6 ""alsoben @ 45sBk0_K8w"" (14.13) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.71)",2021-08-30T01:39:28.292Z,163028756829201
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""ben @ li0n-OAYVm"") --",2021-08-30T01:39:28.292Z,163028756829200
"-- ending hand #47 --",2021-08-30T01:39:25.341Z,163028756534102
"""alsoben @ 45sBk0_K8w"" collected 4.65 from pot",2021-08-30T01:39:25.341Z,163028756534101
"Uncalled bet of 9.48 returned to ""alsoben @ 45sBk0_K8w""",2021-08-30T01:39:25.341Z,163028756534100
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:39:24.534Z,163028756453400
"""alsoben @ 45sBk0_K8w"" bets 9.48 and go all in",2021-08-30T01:39:18.584Z,163028755858400
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:39:13.790Z,163028755379000
"River: A♣, Q♣, K♦, J♦ [A♥]",2021-08-30T01:39:10.572Z,163028755057200
"""Jumbo @ eTmzZ-mj1K"" calls 1.74",2021-08-30T01:39:09.766Z,163028754976600
"""alsoben @ 45sBk0_K8w"" raises to 1.74",2021-08-30T01:39:07.807Z,163028754780700
"""Jumbo @ eTmzZ-mj1K"" bets 0.87",2021-08-30T01:39:03.480Z,163028754348000
"Turn: A♣, Q♣, K♦ [J♦]",2021-08-30T01:38:57.924Z,163028753792400
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:38:57.116Z,163028753711600
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:38:52.097Z,163028753209700
"Flop:  [A♣, Q♣, K♦]",2021-08-30T01:38:49.534Z,163028752953400
"""Jumbo @ eTmzZ-mj1K"" calls 0.51",2021-08-30T01:38:48.727Z,163028752872700
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:38:43.192Z,163028752319200
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:38:42.299Z,163028752229900
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:38:41.447Z,163028752144700
"""alsoben @ 45sBk0_K8w"" raises to 0.51",2021-08-30T01:38:33.107Z,163028751310700
"""Jumbo @ eTmzZ-mj1K"" raises to 0.22",2021-08-30T01:38:27.345Z,163028750734500
"""Madison @ 0aXb_7_xTB"" posts a big blind of 0.10",2021-08-30T01:38:15.005Z,163028749500508
"""ben @ li0n-OAYVm"" posts a small blind of 0.05",2021-08-30T01:38:15.005Z,163028749500507
"Your hand is 5♦, 9♥",2021-08-30T01:38:15.005Z,163028749500502
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.13) | #4 ""Madison @ 0aXb_7_xTB"" (1.67) | #5 ""Jumbo @ eTmzZ-mj1K"" (16.92) | #6 ""alsoben @ 45sBk0_K8w"" (11.73) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.71)",2021-08-30T01:38:15.005Z,163028749500501
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""ElitenessPhil @ j2MPOsr78j"") --",2021-08-30T01:38:15.005Z,163028749500500
"-- ending hand #46 --",2021-08-30T01:38:12.070Z,163028749207002
"""Jumbo @ eTmzZ-mj1K"" collected 1.18 from pot",2021-08-30T01:38:12.070Z,163028749207001
"Uncalled bet of 0.59 returned to ""Jumbo @ eTmzZ-mj1K""",2021-08-30T01:38:12.070Z,163028749207000
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:38:11.266Z,163028749126600
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:38:02.971Z,163028748297100
"""Jumbo @ eTmzZ-mj1K"" bets 0.59",2021-08-30T01:37:59.685Z,163028747968500
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:37:54.730Z,163028747473000
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:37:44.385Z,163028746438500
"Flop:  [7♦, J♣, Q♥]",2021-08-30T01:37:38.459Z,163028745845900
"""Madison @ 0aXb_7_xTB"" calls 0.36",2021-08-30T01:37:37.648Z,163028745764800
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:37:15.591Z,163028743559100
"""ElitenessPhil @ j2MPOsr78j"" calls 0.36",2021-08-30T01:37:14.741Z,163028743474100
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:37:11.681Z,163028743168100
"""Jumbo @ eTmzZ-mj1K"" raises to 0.36",2021-08-30T01:37:03.498Z,163028742349800
"""Madison @ 0aXb_7_xTB"" calls 0.10",2021-08-30T01:36:59.202Z,163028741920200
"""ben @ li0n-OAYVm"" posts a big blind of 0.10",2021-08-30T01:36:49.582Z,163028740958208
"""ElitenessPhil @ j2MPOsr78j"" posts a small blind of 0.05",2021-08-30T01:36:49.582Z,163028740958207
"Your hand is J♦, 4♥",2021-08-30T01:36:49.582Z,163028740958202
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.23) | #4 ""Madison @ 0aXb_7_xTB"" (2.03) | #5 ""Jumbo @ eTmzZ-mj1K"" (16.10) | #6 ""alsoben @ 45sBk0_K8w"" (11.73) | #9 ""ElitenessPhil @ j2MPOsr78j"" (11.07)",2021-08-30T01:36:49.582Z,163028740958201
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""alsoben @ 45sBk0_K8w"") --",2021-08-30T01:36:49.582Z,163028740958200
"-- ending hand #45 --",2021-08-30T01:36:43.554Z,163028740355402
"""ElitenessPhil @ j2MPOsr78j"" collected 1.80 from pot with Straight, Q High (combination: Q♥, J♣, 10♥, 9♦, 8♦)",2021-08-30T01:36:43.554Z,163028740355401
"""ElitenessPhil @ j2MPOsr78j"" shows a 8♦, 9♦.",2021-08-30T01:36:43.554Z,163028740355400
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:36:42.747Z,163028740274700
"""Jumbo @ eTmzZ-mj1K"" calls 0.60",2021-08-30T01:36:38.207Z,163028739820700
"""ElitenessPhil @ j2MPOsr78j"" bets 0.60",2021-08-30T01:36:35.457Z,163028739545700
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:36:25.922Z,163028738592200
"River: 10♥, 5♦, 6♠, J♣ [Q♥]",2021-08-30T01:36:18.056Z,163028737805600
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:36:17.220Z,163028737722000
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:36:12.193Z,163028737219300
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:36:03.885Z,163028736388500
"Turn: 10♥, 5♦, 6♠ [J♣]",2021-08-30T01:35:56.887Z,163028735688700
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:35:56.080Z,163028735608000
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:35:52.265Z,163028735226500
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:35:40.474Z,163028734047400
"Flop:  [10♥, 5♦, 6♠]",2021-08-30T01:35:34.230Z,163028733423000
"""alsoben @ 45sBk0_K8w"" calls 0.20",2021-08-30T01:35:33.420Z,163028733342000
"""Jumbo @ eTmzZ-mj1K"" calls 0.20",2021-08-30T01:35:29.859Z,163028732985900
"""ElitenessPhil @ j2MPOsr78j"" raises to 0.20",2021-08-30T01:35:27.363Z,163028732736300
"""alsoben @ 45sBk0_K8w"" calls 0.10",2021-08-30T01:35:22.452Z,163028732245200
"""Jumbo @ eTmzZ-mj1K"" calls 0.10",2021-08-30T01:35:21.125Z,163028732112500
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:35:18.227Z,163028731822700
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:35:17.313Z,163028731731300
"""ElitenessPhil @ j2MPOsr78j"" posts a big blind of 0.10",2021-08-30T01:34:52.258Z,163028729225808
"""alsoben @ 45sBk0_K8w"" posts a small blind of 0.05",2021-08-30T01:34:52.258Z,163028729225807
"Your hand is 10♦, 4♥",2021-08-30T01:34:52.258Z,163028729225802
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.23) | #4 ""Madison @ 0aXb_7_xTB"" (2.03) | #5 ""Jumbo @ eTmzZ-mj1K"" (16.90) | #6 ""alsoben @ 45sBk0_K8w"" (11.93) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.07)",2021-08-30T01:34:52.258Z,163028729225801
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""Jumbo @ eTmzZ-mj1K"") --",2021-08-30T01:34:52.258Z,163028729225800
"-- ending hand #44 --",2021-08-30T01:34:49.350Z,163028728935002
"""Madison @ 0aXb_7_xTB"" collected 0.35 from pot",2021-08-30T01:34:49.350Z,163028728935001
"Uncalled bet of 0.51 returned to ""Madison @ 0aXb_7_xTB""",2021-08-30T01:34:49.350Z,163028728935000
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:34:48.541Z,163028728854100
"""Madison @ 0aXb_7_xTB"" bets 0.51",2021-08-30T01:34:26.315Z,163028726631500
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:34:18.525Z,163028725852500
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:34:13.943Z,163028725394300
"Flop:  [7♥, K♥, Q♥]",2021-08-30T01:34:08.281Z,163028724828100
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:34:07.445Z,163028724744500
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:34:05.081Z,163028724508100
"""Madison @ 0aXb_7_xTB"" calls 0.10",2021-08-30T01:34:01.664Z,163028724166400
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:34:00.749Z,163028724074900
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:33:40.067Z,163028722006700
"""alsoben @ 45sBk0_K8w"" posts a big blind of 0.10",2021-08-30T01:33:35.602Z,163028721560208
"""Jumbo @ eTmzZ-mj1K"" posts a small blind of 0.05",2021-08-30T01:33:35.602Z,163028721560207
"Your hand is J♣, 9♥",2021-08-30T01:33:35.602Z,163028721560202
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.23) | #4 ""Madison @ 0aXb_7_xTB"" (1.78) | #5 ""Jumbo @ eTmzZ-mj1K"" (16.95) | #6 ""alsoben @ 45sBk0_K8w"" (12.03) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.17)",2021-08-30T01:33:35.602Z,163028721560201
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""Madison @ 0aXb_7_xTB"") --",2021-08-30T01:33:35.602Z,163028721560200
"-- ending hand #43 --",2021-08-30T01:33:32.682Z,163028721268202
"""ben @ li0n-OAYVm"" collected 0.35 from pot",2021-08-30T01:33:32.682Z,163028721268201
"Uncalled bet of 0.50 returned to ""ben @ li0n-OAYVm""",2021-08-30T01:33:32.682Z,163028721268200
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:33:31.853Z,163028721185300
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:33:30.981Z,163028721098100
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:33:30.083Z,163028721008300
"""ben @ li0n-OAYVm"" raises to 0.60",2021-08-30T01:33:26.430Z,163028720643000
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:33:11.782Z,163028719178200
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:33:08.211Z,163028718821100
"""Jumbo @ eTmzZ-mj1K"" posts a big blind of 0.10",2021-08-30T01:33:05.540Z,163028718554008
"""Madison @ 0aXb_7_xTB"" posts a small blind of 0.05",2021-08-30T01:33:05.540Z,163028718554007
"Your hand is 10♦, Q♥",2021-08-30T01:33:05.540Z,163028718554002
"Player stacks: #1 ""ben @ li0n-OAYVm"" (23.98) | #4 ""Madison @ 0aXb_7_xTB"" (1.83) | #5 ""Jumbo @ eTmzZ-mj1K"" (17.05) | #6 ""alsoben @ 45sBk0_K8w"" (12.03) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.27)",2021-08-30T01:33:05.540Z,163028718554001
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""ben @ li0n-OAYVm"") --",2021-08-30T01:33:05.540Z,163028718554000
"-- ending hand #42 --",2021-08-30T01:33:02.622Z,163028718262202
"""ElitenessPhil @ j2MPOsr78j"" collected 0.35 from pot",2021-08-30T01:33:02.622Z,163028718262201
"Uncalled bet of 0.50 returned to ""ElitenessPhil @ j2MPOsr78j""",2021-08-30T01:33:02.622Z,163028718262200
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:33:01.816Z,163028718181600
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:32:53.458Z,163028717345800
"""ElitenessPhil @ j2MPOsr78j"" bets 0.50",2021-08-30T01:32:49.529Z,163028716952900
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:32:38.374Z,163028715837400
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:32:36.828Z,163028715682800
"River: K♦, 9♠, 10♦, 10♠ [5♣]",2021-08-30T01:32:29.442Z,163028714944200
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:32:28.633Z,163028714863300
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:32:24.645Z,163028714464500
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:32:22.069Z,163028714206900
"Turn: K♦, 9♠, 10♦ [10♠]",2021-08-30T01:32:09.741Z,163028712974100
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:32:08.934Z,163028712893400
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:32:06.915Z,163028712691500
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:31:56.944Z,163028711694400
"Flop:  [K♦, 9♠, 10♦]",2021-08-30T01:31:48.175Z,163028710817500
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:31:47.370Z,163028710737000
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:31:46.450Z,163028710645000
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:31:45.597Z,163028710559700
"""alsoben @ 45sBk0_K8w"" calls 0.10",2021-08-30T01:31:43.965Z,163028710396500
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:31:37.632Z,163028709763200
"""Madison @ 0aXb_7_xTB"" posts a big blind of 0.10",2021-08-30T01:31:32.642Z,163028709264208
"""ben @ li0n-OAYVm"" posts a small blind of 0.05",2021-08-30T01:31:32.642Z,163028709264207
"Your hand is 4♥, 8♠",2021-08-30T01:31:32.642Z,163028709264202
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.03) | #4 ""Madison @ 0aXb_7_xTB"" (1.93) | #5 ""Jumbo @ eTmzZ-mj1K"" (17.05) | #6 ""alsoben @ 45sBk0_K8w"" (12.13) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.02)",2021-08-30T01:31:32.642Z,163028709264201
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""ElitenessPhil @ j2MPOsr78j"") --",2021-08-30T01:31:32.642Z,163028709264200
"-- ending hand #41 --",2021-08-30T01:31:29.730Z,163028708973002
"""Madison @ 0aXb_7_xTB"" collected 0.25 from pot",2021-08-30T01:31:29.730Z,163028708973001
"Uncalled bet of 1.02 returned to ""Madison @ 0aXb_7_xTB""",2021-08-30T01:31:29.730Z,163028708973000
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:31:28.920Z,163028708892000
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:31:18.219Z,163028707821900
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:31:16.330Z,163028707633000
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:31:15.482Z,163028707548200
"""Madison @ 0aXb_7_xTB"" raises to 1.12",2021-08-30T01:31:05.427Z,163028706542700
"""ben @ li0n-OAYVm"" posts a big blind of 0.10",2021-08-30T01:30:53.101Z,163028705310108
"""ElitenessPhil @ j2MPOsr78j"" posts a small blind of 0.05",2021-08-30T01:30:53.101Z,163028705310107
"Your hand is 8♥, 9♦",2021-08-30T01:30:53.101Z,163028705310102
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.13) | #4 ""Madison @ 0aXb_7_xTB"" (1.78) | #5 ""Jumbo @ eTmzZ-mj1K"" (17.05) | #6 ""alsoben @ 45sBk0_K8w"" (12.13) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.07)",2021-08-30T01:30:53.101Z,163028705310101
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""alsoben @ 45sBk0_K8w"") --",2021-08-30T01:30:53.101Z,163028705310100
"-- ending hand #40 --",2021-08-30T01:30:50.157Z,163028705015702
"""Jumbo @ eTmzZ-mj1K"" collected 2.34 from pot",2021-08-30T01:30:50.157Z,163028705015701
"Uncalled bet of 1.75 returned to ""Jumbo @ eTmzZ-mj1K""",2021-08-30T01:30:50.157Z,163028705015700
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:30:49.350Z,163028704935000
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:30:48.450Z,163028704845000
"""Jumbo @ eTmzZ-mj1K"" raises to 1.85",2021-08-30T01:30:23.855Z,163028702385500
"""Madison @ 0aXb_7_xTB"" calls 0.10",2021-08-30T01:30:21.078Z,163028702107800
"""ElitenessPhil @ j2MPOsr78j"" bets 0.10",2021-08-30T01:30:18.077Z,163028701807700
"Turn: 10♠, 6♦, 6♠ [4♣]",2021-08-30T01:30:10.614Z,163028701061400
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:30:09.783Z,163028700978300
"""Jumbo @ eTmzZ-mj1K"" calls 0.20",2021-08-30T01:30:08.132Z,163028700813200
"""Madison @ 0aXb_7_xTB"" calls 0.20",2021-08-30T01:30:04.289Z,163028700428900
"""ElitenessPhil @ j2MPOsr78j"" bets 0.20",2021-08-30T01:29:44.471Z,163028698447100
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:29:41.406Z,163028698140600
"Flop:  [10♠, 6♦, 6♠]",2021-08-30T01:29:36.464Z,163028697646400
"""Madison @ 0aXb_7_xTB"" calls 0.36",2021-08-30T01:29:35.653Z,163028697565300
"""ElitenessPhil @ j2MPOsr78j"" calls 0.36",2021-08-30T01:29:24.946Z,163028696494600
"""alsoben @ 45sBk0_K8w"" calls 0.36",2021-08-30T01:29:22.744Z,163028696274400
"""Jumbo @ eTmzZ-mj1K"" raises to 0.36",2021-08-30T01:29:17.074Z,163028695707400
"""Madison @ 0aXb_7_xTB"" calls 0.10",2021-08-30T01:29:00.946Z,163028694094600
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:29:00.043Z,163028694004300
"""ElitenessPhil @ j2MPOsr78j"" posts a big blind of 0.10",2021-08-30T01:28:52.849Z,163028693284908
"""alsoben @ 45sBk0_K8w"" posts a small blind of 0.05",2021-08-30T01:28:52.849Z,163028693284907
"Your hand is A♥, 7♣",2021-08-30T01:28:52.849Z,163028693284902
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.13) | #4 ""Madison @ 0aXb_7_xTB"" (2.44) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.37) | #6 ""alsoben @ 45sBk0_K8w"" (12.49) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.73)",2021-08-30T01:28:52.849Z,163028693284901
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""Jumbo @ eTmzZ-mj1K"") --",2021-08-30T01:28:52.849Z,163028693284900
"""ElitenessPhil @ j2MPOsr78j"" shows a 6♠, J♥.",2021-08-30T01:28:50.841Z,163028693084100
"""alsoben @ 45sBk0_K8w"" shows a A♥, 8♦.",2021-08-30T01:28:49.495Z,163028692949500
"""ben @ li0n-OAYVm"" shows a 2♦, 2♥.",2021-08-30T01:28:48.000Z,163028692800000
"-- ending hand #39 --",2021-08-30T01:28:45.337Z,163028692533702
"""Jumbo @ eTmzZ-mj1K"" collected 0.40 from pot with Pair, 3's (combination: 3♥, 3♣, A♠, K♥, 9♣)",2021-08-30T01:28:45.337Z,163028692533701
"""Jumbo @ eTmzZ-mj1K"" shows a 3♥, A♠.",2021-08-30T01:28:45.337Z,163028692533700
"""ben @ li0n-OAYVm"" checks",2021-08-30T01:28:44.532Z,163028692453200
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:28:43.337Z,163028692333700
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:28:41.680Z,163028692168000
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:28:39.882Z,163028691988200
"River: 3♣, 9♣, K♥, 5♥ [7♦]",2021-08-30T01:28:38.471Z,163028691847100
"""ben @ li0n-OAYVm"" checks",2021-08-30T01:28:37.661Z,163028691766100
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:28:35.317Z,163028691531700
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:28:32.865Z,163028691286500
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:28:30.648Z,163028691064800
"Turn: 3♣, 9♣, K♥ [5♥]",2021-08-30T01:28:28.126Z,163028690812600
"""ben @ li0n-OAYVm"" checks",2021-08-30T01:28:27.318Z,163028690731800
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:28:24.815Z,163028690481500
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:28:22.989Z,163028690298900
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:28:20.864Z,163028690086400
"Flop:  [3♣, 9♣, K♥]",2021-08-30T01:28:16.709Z,163028689670900
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:28:15.904Z,163028689590400
"""Jumbo @ eTmzZ-mj1K"" calls 0.10",2021-08-30T01:28:13.220Z,163028689322000
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:28:04.034Z,163028688403400
"""ben @ li0n-OAYVm"" calls 0.10",2021-08-30T01:27:57.778Z,163028687777800
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:27:50.697Z,163028687069700
"""alsoben @ 45sBk0_K8w"" posts a big blind of 0.10",2021-08-30T01:27:42.021Z,163028686202108
"""Jumbo @ eTmzZ-mj1K"" posts a small blind of 0.05",2021-08-30T01:27:42.021Z,163028686202107
"Your hand is 2♦, 2♥",2021-08-30T01:27:42.021Z,163028686202102
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.23) | #4 ""Madison @ 0aXb_7_xTB"" (2.44) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.07) | #6 ""alsoben @ 45sBk0_K8w"" (12.59) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.83)",2021-08-30T01:27:42.021Z,163028686202101
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Madison @ 0aXb_7_xTB"") --",2021-08-30T01:27:42.021Z,163028686202100
"-- ending hand #38 --",2021-08-30T01:27:39.095Z,163028685909502
"""ElitenessPhil @ j2MPOsr78j"" collected 0.75 from pot",2021-08-30T01:27:39.095Z,163028685909501
"Uncalled bet of 0.72 returned to ""ElitenessPhil @ j2MPOsr78j""",2021-08-30T01:27:39.095Z,163028685909500
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:27:38.278Z,163028685827800
"""ElitenessPhil @ j2MPOsr78j"" bets 0.72",2021-08-30T01:27:26.769Z,163028684676900
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:27:19.099Z,163028683909900
"River: K♠, 5♣, 7♠, 4♥ [3♥]",2021-08-30T01:27:16.647Z,163028683664700
"""ElitenessPhil @ j2MPOsr78j"" calls 0.25",2021-08-30T01:27:15.839Z,163028683583900
"""Jumbo @ eTmzZ-mj1K"" bets 0.25",2021-08-30T01:27:13.222Z,163028683322200
"Turn: K♠, 5♣, 7♠ [4♥]",2021-08-30T01:26:57.868Z,163028681786800
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:26:57.061Z,163028681706100
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:26:54.913Z,163028681491300
"Flop:  [K♠, 5♣, 7♠]",2021-08-30T01:26:46.633Z,163028680663300
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:26:45.805Z,163028680580500
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:26:42.974Z,163028680297400
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:26:42.166Z,163028680216600
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:26:41.301Z,163028680130100
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:26:36.061Z,163028679606100
"""Jumbo @ eTmzZ-mj1K"" posts a big blind of 0.10",2021-08-30T01:26:32.840Z,163028679284008
"""Madison @ 0aXb_7_xTB"" posts a small blind of 0.05",2021-08-30T01:26:32.840Z,163028679284007
"Your hand is 2♠, 10♣",2021-08-30T01:26:32.840Z,163028679284002
