entry,at,order
"""HundredB @ EWTAOaS4Us"" posts a small blind of 1.00",2021-08-09T20:53:24.395Z,162854240439508
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (446.69) | #5 ""antongeyyer @ al4PxvTw8i"" (405.00) | #6 ""Mo @ hOW39c8CLs"" (347.02) | #8 ""Chairwoman @ BlykkTcaIO"" (464.70) | #9 ""fry @ 50zmWBkrSR"" (151.87) | #10 ""HundredB @ EWTAOaS4Us"" (692.40)",2021-08-09T20:53:24.395Z,162854240439501
"-- starting hand #283  (No Limit Texas Hold'em) (dealer: ""fry @ 50zmWBkrSR"") --",2021-08-09T20:53:24.395Z,162854240439500
"-- ending hand #282 --",2021-08-09T20:53:21.478Z,162854240147802
"""Chairwoman @ BlykkTcaIO"" collected 13.50 from pot",2021-08-09T20:53:21.478Z,162854240147801
"Uncalled bet of 4.75 returned to ""Chairwoman @ BlykkTcaIO""",2021-08-09T20:53:21.478Z,162854240147800
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:53:20.671Z,162854240067100
"""Chairwoman @ BlykkTcaIO"" bets 4.75",2021-08-09T20:53:19.635Z,162854239963500
"""fry @ 50zmWBkrSR"" checks",2021-08-09T20:53:14.813Z,162854239481300
"Turn: 10♦, 6♣, 3♣ [Q♠]",2021-08-09T20:53:11.410Z,162854239141000
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:53:10.602Z,162854239060200
"""fry @ 50zmWBkrSR"" checks",2021-08-09T20:53:09.663Z,162854238966300
"Flop:  [10♦, 6♣, 3♣]",2021-08-09T20:53:07.880Z,162854238788000
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:53:07.072Z,162854238707200
"""fry @ 50zmWBkrSR"" calls 5.75",2021-08-09T20:53:06.190Z,162854238619000
"""Chairwoman @ BlykkTcaIO"" raises to 5.75",2021-08-09T20:53:03.575Z,162854238357500
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:53:00.035Z,162854238003500
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:52:59.179Z,162854237917900
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:52:58.325Z,162854237832500
"""HundredB @ EWTAOaS4Us"" posts a big blind of 2.00",2021-08-09T20:52:50.825Z,162854237082509
"""fry @ 50zmWBkrSR"" posts a small blind of 1.00",2021-08-09T20:52:50.825Z,162854237082508
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (446.69) | #5 ""antongeyyer @ al4PxvTw8i"" (405.00) | #6 ""Mo @ hOW39c8CLs"" (347.02) | #8 ""Chairwoman @ BlykkTcaIO"" (456.95) | #9 ""fry @ 50zmWBkrSR"" (157.62) | #10 ""HundredB @ EWTAOaS4Us"" (694.40)",2021-08-09T20:52:50.825Z,162854237082501
"-- starting hand #282  (No Limit Texas Hold'em) (dealer: ""Chairwoman @ BlykkTcaIO"") --",2021-08-09T20:52:50.825Z,162854237082500
"-- ending hand #281 --",2021-08-09T20:52:44.801Z,162854236480102
"""antongeyyer @ al4PxvTw8i"" collected 86.00 from pot with Pair, 10's (combination: 10♣, 10♦, J♣, 8♥, 6♦)",2021-08-09T20:52:44.801Z,162854236480101
"""antongeyyer @ al4PxvTw8i"" shows a 10♣, 10♦.",2021-08-09T20:52:44.801Z,162854236480100
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:52:43.977Z,162854236397700
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T20:52:42.856Z,162854236285600
"River: 6♦, 4♦, 2♦, 8♥ [J♣]",2021-08-09T20:52:40.441Z,162854236044100
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:52:39.633Z,162854235963300
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T20:52:31.021Z,162854235102100
"Turn: 6♦, 4♦, 2♦ [8♥]",2021-08-09T20:52:29.175Z,162854234917500
"""antongeyyer @ al4PxvTw8i"" calls 29.50",2021-08-09T20:52:28.367Z,162854234836700
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:52:24.394Z,162854234439400
"""Mo @ hOW39c8CLs"" raises to 29.50",2021-08-09T20:52:23.414Z,162854234341400
"""antongeyyer @ al4PxvTw8i"" bets 10.00",2021-08-09T20:52:06.879Z,162854232687900
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:51:58.432Z,162854231843200
"Flop:  [6♦, 4♦, 2♦]",2021-08-09T20:51:55.847Z,162854231584700
"""mochi @ TkNg6TEK0X"" calls 8.00",2021-08-09T20:51:55.039Z,162854231503900
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:51:52.524Z,162854231252400
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:51:51.534Z,162854231153400
"""Mo @ hOW39c8CLs"" calls 8.00",2021-08-09T20:51:50.645Z,162854231064500
"""antongeyyer @ al4PxvTw8i"" raises to 8.00",2021-08-09T20:51:46.209Z,162854230620900
"""mochi @ TkNg6TEK0X"" calls 2.00",2021-08-09T20:51:42.855Z,162854230285500
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:51:30.802Z,162854229080200
"""fry @ 50zmWBkrSR"" posts a big blind of 2.00",2021-08-09T20:51:27.735Z,162854228773509
"""Chairwoman @ BlykkTcaIO"" posts a small blind of 1.00",2021-08-09T20:51:27.735Z,162854228773508
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (454.69) | #5 ""antongeyyer @ al4PxvTw8i"" (356.50) | #6 ""Mo @ hOW39c8CLs"" (384.52) | #8 ""Chairwoman @ BlykkTcaIO"" (457.95) | #9 ""fry @ 50zmWBkrSR"" (159.62) | #10 ""HundredB @ EWTAOaS4Us"" (694.40)",2021-08-09T20:51:27.735Z,162854228773501
"-- starting hand #281  (No Limit Texas Hold'em) (dealer: ""Mo @ hOW39c8CLs"") --",2021-08-09T20:51:27.735Z,162854228773500
"-- ending hand #280 --",2021-08-09T20:51:24.824Z,162854228482402
"""mochi @ TkNg6TEK0X"" collected 5.00 from pot",2021-08-09T20:51:24.824Z,162854228482401
"Uncalled bet of 5.00 returned to ""mochi @ TkNg6TEK0X""",2021-08-09T20:51:24.824Z,162854228482400
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:51:24.012Z,162854228401200
"""mochi @ TkNg6TEK0X"" bets 5.00",2021-08-09T20:51:21.545Z,162854228154500
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:51:18.655Z,162854227865500
"River: K♦, 7♥, K♣, Q♠ [A♠]",2021-08-09T20:51:15.552Z,162854227555200
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:51:14.745Z,162854227474500
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:51:13.823Z,162854227382300
"Turn: K♦, 7♥, K♣ [Q♠]",2021-08-09T20:51:09.880Z,162854226988000
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:51:09.074Z,162854226907400
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:51:06.411Z,162854226641100
"Flop:  [K♦, 7♥, K♣]",2021-08-09T20:51:03.144Z,162854226314400
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:51:02.337Z,162854226233700
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:51:01.284Z,162854226128400
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:51:00.316Z,162854226031600
"""mochi @ TkNg6TEK0X"" calls 2.00",2021-08-09T20:50:59.394Z,162854225939400
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:50:54.217Z,162854225421700
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:50:52.662Z,162854225266200
"""Chairwoman @ BlykkTcaIO"" posts a big blind of 2.00",2021-08-09T20:50:49.413Z,162854224941309
"""Mo @ hOW39c8CLs"" posts a small blind of 1.00",2021-08-09T20:50:49.413Z,162854224941308
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (451.69) | #5 ""antongeyyer @ al4PxvTw8i"" (356.50) | #6 ""Mo @ hOW39c8CLs"" (385.52) | #8 ""Chairwoman @ BlykkTcaIO"" (459.95) | #9 ""fry @ 50zmWBkrSR"" (159.62) | #10 ""HundredB @ EWTAOaS4Us"" (694.40)",2021-08-09T20:50:49.413Z,162854224941301
"-- starting hand #280  (No Limit Texas Hold'em) (dealer: ""antongeyyer @ al4PxvTw8i"") --",2021-08-09T20:50:49.413Z,162854224941300
"-- ending hand #279 --",2021-08-09T20:50:46.500Z,162854224650002
"""antongeyyer @ al4PxvTw8i"" collected 14.00 from pot",2021-08-09T20:50:46.500Z,162854224650001
"Uncalled bet of 5.00 returned to ""antongeyyer @ al4PxvTw8i""",2021-08-09T20:50:46.500Z,162854224650000
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:50:45.691Z,162854224569100
"""antongeyyer @ al4PxvTw8i"" bets 5.00",2021-08-09T20:50:39.280Z,162854223928000
"Flop:  [6♦, 6♥, 10♦]",2021-08-09T20:50:32.084Z,162854223208400
"""mochi @ TkNg6TEK0X"" calls 6.00",2021-08-09T20:50:31.274Z,162854223127400
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:50:26.782Z,162854222678200
"""antongeyyer @ al4PxvTw8i"" raises to 6.00",2021-08-09T20:50:18.475Z,162854221847500
"""mochi @ TkNg6TEK0X"" calls 2.00",2021-08-09T20:50:11.585Z,162854221158500
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:50:08.381Z,162854220838100
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:50:07.533Z,162854220753300
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:50:06.427Z,162854220642700
"""Mo @ hOW39c8CLs"" posts a big blind of 2.00",2021-08-09T20:50:04.943Z,162854220494309
"""antongeyyer @ al4PxvTw8i"" posts a small blind of 1.00",2021-08-09T20:50:04.943Z,162854220494308
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (457.69) | #5 ""antongeyyer @ al4PxvTw8i"" (348.50) | #6 ""Mo @ hOW39c8CLs"" (387.52) | #8 ""Chairwoman @ BlykkTcaIO"" (459.95) | #9 ""fry @ 50zmWBkrSR"" (159.62) | #10 ""HundredB @ EWTAOaS4Us"" (694.40)",2021-08-09T20:50:04.943Z,162854220494301
"-- starting hand #279  (No Limit Texas Hold'em) (dealer: ""mochi @ TkNg6TEK0X"") --",2021-08-09T20:50:04.943Z,162854220494300
"-- ending hand #278 --",2021-08-09T20:50:02.026Z,162854220202602
"""HundredB @ EWTAOaS4Us"" collected 31.00 from pot",2021-08-09T20:50:02.026Z,162854220202601
"Uncalled bet of 13.00 returned to ""HundredB @ EWTAOaS4Us""",2021-08-09T20:50:02.026Z,162854220202600
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:50:01.211Z,162854220121100
"""HundredB @ EWTAOaS4Us"" bets 13.00",2021-08-09T20:49:15.446Z,162854215544600
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:49:13.093Z,162854215309300
"Turn: 4♥, 3♥, 5♠ [2♠]",2021-08-09T20:49:06.572Z,162854214657200
"""Mo @ hOW39c8CLs"" calls 6.00",2021-08-09T20:49:05.765Z,162854214576500
"""HundredB @ EWTAOaS4Us"" bets 6.00",2021-08-09T20:48:55.740Z,162854213574000
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:48:52.739Z,162854213273900
"Flop:  [4♥, 3♥, 5♠]",2021-08-09T20:48:46.257Z,162854212625700
"""Mo @ hOW39c8CLs"" calls 8.00",2021-08-09T20:48:45.448Z,162854212544800
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:48:30.501Z,162854211050100
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:48:29.524Z,162854210952400
"""HundredB @ EWTAOaS4Us"" raises to 8.00",2021-08-09T20:48:26.211Z,162854210621100
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:48:17.990Z,162854209799000
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:48:17.059Z,162854209705900
"""Mo @ hOW39c8CLs"" calls 2.00",2021-08-09T20:48:16.167Z,162854209616700
"""antongeyyer @ al4PxvTw8i"" posts a big blind of 2.00",2021-08-09T20:48:08.066Z,162854208806609
"""mochi @ TkNg6TEK0X"" posts a small blind of 1.00",2021-08-09T20:48:08.066Z,162854208806608
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (458.69) | #5 ""antongeyyer @ al4PxvTw8i"" (350.50) | #6 ""Mo @ hOW39c8CLs"" (401.52) | #8 ""Chairwoman @ BlykkTcaIO"" (459.95) | #9 ""fry @ 50zmWBkrSR"" (159.62) | #10 ""HundredB @ EWTAOaS4Us"" (677.40)",2021-08-09T20:48:08.066Z,162854208806601
"-- starting hand #278  (No Limit Texas Hold'em) (dealer: ""HundredB @ EWTAOaS4Us"") --",2021-08-09T20:48:08.066Z,162854208806600
"-- ending hand #277 --",2021-08-09T20:48:05.146Z,162854208514602
"""Mo @ hOW39c8CLs"" collected 27.00 from pot",2021-08-09T20:48:05.146Z,162854208514601
"Uncalled bet of 24.25 returned to ""Mo @ hOW39c8CLs""",2021-08-09T20:48:05.146Z,162854208514600
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:48:04.334Z,162854208433400
"""Mo @ hOW39c8CLs"" bets 24.25",2021-08-09T20:47:59.532Z,162854207953200
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:47:50.164Z,162854207016400
"River: 6♣, 10♦, J♦, 2♣ [A♣]",2021-08-09T20:47:48.260Z,162854206826000
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:47:47.452Z,162854206745200
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:47:42.684Z,162854206268400
"Turn: 6♣, 10♦, J♦ [2♣]",2021-08-09T20:47:38.024Z,162854205802400
"""mochi @ TkNg6TEK0X"" calls 8.00",2021-08-09T20:47:37.216Z,162854205721600
"""Mo @ hOW39c8CLs"" bets 8.00",2021-08-09T20:47:34.167Z,162854205416700
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:47:27.265Z,162854204726500
"Flop:  [6♣, 10♦, J♦]",2021-08-09T20:47:23.671Z,162854204367100
"""mochi @ TkNg6TEK0X"" calls 5.00",2021-08-09T20:47:22.862Z,162854204286200
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:47:14.114Z,162854203411400
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:47:04.775Z,162854202477500
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:47:03.810Z,162854202381000
"""Mo @ hOW39c8CLs"" raises to 5.00",2021-08-09T20:47:02.921Z,162854202292100
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:46:48.452Z,162854200845200
"""mochi @ TkNg6TEK0X"" posts a big blind of 2.00",2021-08-09T20:46:46.455Z,162854200645509
"""HundredB @ EWTAOaS4Us"" posts a small blind of 1.00",2021-08-09T20:46:46.455Z,162854200645508
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (471.69) | #5 ""antongeyyer @ al4PxvTw8i"" (350.50) | #6 ""Mo @ hOW39c8CLs"" (387.52) | #8 ""Chairwoman @ BlykkTcaIO"" (459.95) | #9 ""fry @ 50zmWBkrSR"" (159.62) | #10 ""HundredB @ EWTAOaS4Us"" (678.40)",2021-08-09T20:46:46.455Z,162854200645501
"-- starting hand #277  (No Limit Texas Hold'em) (dealer: ""fry @ 50zmWBkrSR"") --",2021-08-09T20:46:46.455Z,162854200645500
"-- ending hand #276 --",2021-08-09T20:46:43.516Z,162854200351602
"""Mo @ hOW39c8CLs"" collected 51.00 from pot",2021-08-09T20:46:43.516Z,162854200351601
"Uncalled bet of 24.00 returned to ""Mo @ hOW39c8CLs""",2021-08-09T20:46:43.516Z,162854200351600
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:46:42.707Z,162854200270700
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:46:36.869Z,162854199686900
"""Mo @ hOW39c8CLs"" bets 24.00",2021-08-09T20:46:30.175Z,162854199017500
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T20:46:17.781Z,162854197778100
"Turn: Q♣, 2♦, 6♠ [Q♥]",2021-08-09T20:46:02.773Z,162854196277300
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:46:01.962Z,162854196196200
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:45:49.897Z,162854194989700
"""antongeyyer @ al4PxvTw8i"" checks",2021-08-09T20:45:40.862Z,162854194086200
"Flop:  [Q♣, 2♦, 6♠]",2021-08-09T20:45:37.716Z,162854193771600
"""antongeyyer @ al4PxvTw8i"" calls 16.00",2021-08-09T20:45:36.908Z,162854193690800
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:45:34.258Z,162854193425800
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:45:33.369Z,162854193336900
"""Chairwoman @ BlykkTcaIO"" calls 16.00",2021-08-09T20:45:32.384Z,162854193238400
"""Mo @ hOW39c8CLs"" raises to 16.00",2021-08-09T20:45:21.572Z,162854192157200
"""antongeyyer @ al4PxvTw8i"" raises to 6.00",2021-08-09T20:45:13.209Z,162854191320900
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:45:07.096Z,162854190709600
"""HundredB @ EWTAOaS4Us"" posts a big blind of 2.00",2021-08-09T20:44:28.310Z,162854186831009
"""fry @ 50zmWBkrSR"" posts a small blind of 1.00",2021-08-09T20:44:28.310Z,162854186831008
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (471.69) | #5 ""antongeyyer @ al4PxvTw8i"" (366.50) | #6 ""Mo @ hOW39c8CLs"" (352.52) | #8 ""Chairwoman @ BlykkTcaIO"" (475.95) | #9 ""fry @ 50zmWBkrSR"" (160.62) | #10 ""HundredB @ EWTAOaS4Us"" (680.40)",2021-08-09T20:44:28.310Z,162854186831001
"-- starting hand #276  (No Limit Texas Hold'em) (dealer: ""Chairwoman @ BlykkTcaIO"") --",2021-08-09T20:44:28.310Z,162854186831000
"-- ending hand #275 --",2021-08-09T20:44:25.396Z,162854186539602
"""antongeyyer @ al4PxvTw8i"" collected 15.00 from pot",2021-08-09T20:44:25.396Z,162854186539601
"Uncalled bet of 9.00 returned to ""antongeyyer @ al4PxvTw8i""",2021-08-09T20:44:25.396Z,162854186539600
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:44:24.546Z,162854186454600
"""antongeyyer @ al4PxvTw8i"" bets 9.00",2021-08-09T20:44:15.849Z,162854185584900
"Flop:  [7♣, 9♣, 3♥]",2021-08-09T20:44:10.295Z,162854185029500
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:44:09.484Z,162854184948400
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:44:08.639Z,162854184863900
"""Mo @ hOW39c8CLs"" calls 6.00",2021-08-09T20:44:02.785Z,162854184278500
"""antongeyyer @ al4PxvTw8i"" raises to 6.00",2021-08-09T20:43:59.854Z,162854183985400
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T20:43:47.236Z,162854182723600
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:43:46.311Z,162854182631100
"""fry @ 50zmWBkrSR"" posts a big blind of 2.00",2021-08-09T20:43:40.293Z,162854182029309
"""Chairwoman @ BlykkTcaIO"" posts a small blind of 1.00",2021-08-09T20:43:40.293Z,162854182029308
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (471.69) | #5 ""antongeyyer @ al4PxvTw8i"" (357.50) | #6 ""Mo @ hOW39c8CLs"" (358.52) | #8 ""Chairwoman @ BlykkTcaIO"" (476.95) | #9 ""fry @ 50zmWBkrSR"" (162.62) | #10 ""HundredB @ EWTAOaS4Us"" (680.40)",2021-08-09T20:43:40.293Z,162854182029301
"-- starting hand #275  (No Limit Texas Hold'em) (dealer: ""Mo @ hOW39c8CLs"") --",2021-08-09T20:43:40.293Z,162854182029300
"""mochi @ TkNg6TEK0X"" shows a Q♥, Q♠.",2021-08-09T20:43:37.627Z,162854181762700
"-- ending hand #274 --",2021-08-09T20:43:36.657Z,162854181665702
"""mochi @ TkNg6TEK0X"" collected 15.00 from pot",2021-08-09T20:43:36.657Z,162854181665701
"Uncalled bet of 8.00 returned to ""mochi @ TkNg6TEK0X""",2021-08-09T20:43:36.657Z,162854181665700
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:43:35.847Z,162854181584700
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:43:28.485Z,162854180848500
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:43:27.589Z,162854180758900
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:43:15.509Z,162854179550900
"""mochi @ TkNg6TEK0X"" raises to 14.00",2021-08-09T20:43:14.549Z,162854179454900
"""HundredB @ EWTAOaS4Us"" raises to 6.00",2021-08-09T20:43:11.903Z,162854179190300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:43:02.097Z,162854178209700
"""Chairwoman @ BlykkTcaIO"" posts a big blind of 2.00",2021-08-09T20:43:00.244Z,162854178024409
"""Mo @ hOW39c8CLs"" posts a small blind of 1.00",2021-08-09T20:43:00.244Z,162854178024408
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (462.69) | #5 ""antongeyyer @ al4PxvTw8i"" (357.50) | #6 ""Mo @ hOW39c8CLs"" (359.52) | #8 ""Chairwoman @ BlykkTcaIO"" (478.95) | #9 ""fry @ 50zmWBkrSR"" (162.62) | #10 ""HundredB @ EWTAOaS4Us"" (686.40)",2021-08-09T20:43:00.244Z,162854178024401
"-- starting hand #274  (No Limit Texas Hold'em) (dealer: ""antongeyyer @ al4PxvTw8i"") --",2021-08-09T20:43:00.244Z,162854178024400
"-- ending hand #273 --",2021-08-09T20:42:57.330Z,162854177733002
"""mochi @ TkNg6TEK0X"" collected 11.00 from pot",2021-08-09T20:42:57.330Z,162854177733001
"Uncalled bet of 11.00 returned to ""mochi @ TkNg6TEK0X""",2021-08-09T20:42:57.330Z,162854177733000
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:42:56.521Z,162854177652100
"""mochi @ TkNg6TEK0X"" bets 11.00",2021-08-09T20:42:51.038Z,162854177103800
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:42:48.589Z,162854176858900
"River: 5♠, 4♥, K♣, 3♦ [2♠]",2021-08-09T20:42:46.138Z,162854176613800
"""mochi @ TkNg6TEK0X"" calls 3.00",2021-08-09T20:42:45.330Z,162854176533000
"""Mo @ hOW39c8CLs"" bets 3.00",2021-08-09T20:42:43.486Z,162854176348600
"Turn: 5♠, 4♥, K♣ [3♦]",2021-08-09T20:42:38.307Z,162854175830700
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:42:37.500Z,162854175750000
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:42:35.537Z,162854175553700
"Flop:  [5♠, 4♥, K♣]",2021-08-09T20:42:32.641Z,162854175264100
"""Mo @ hOW39c8CLs"" checks",2021-08-09T20:42:31.790Z,162854175179000
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:42:17.760Z,162854173776000
"""mochi @ TkNg6TEK0X"" calls 2.00",2021-08-09T20:42:16.785Z,162854173678500
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:42:13.622Z,162854173362200
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:42:09.787Z,162854172978700
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T20:42:06.876Z,162854172687600
"""Mo @ hOW39c8CLs"" posts a big blind of 2.00",2021-08-09T20:42:06.026Z,162854172602609
"""antongeyyer @ al4PxvTw8i"" posts a small blind of 1.00",2021-08-09T20:42:06.026Z,162854172602608
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (456.69) | #5 ""antongeyyer @ al4PxvTw8i"" (358.50) | #6 ""Mo @ hOW39c8CLs"" (364.52) | #8 ""Chairwoman @ BlykkTcaIO"" (478.95) | #9 ""fry @ 50zmWBkrSR"" (162.62) | #10 ""HundredB @ EWTAOaS4Us"" (686.40)",2021-08-09T20:42:06.026Z,162854172602601
"-- starting hand #273  (No Limit Texas Hold'em) (dealer: ""mochi @ TkNg6TEK0X"") --",2021-08-09T20:42:06.026Z,162854172602600
"-- ending hand #272 --",2021-08-09T20:41:59.997Z,162854171999702
"""mochi @ TkNg6TEK0X"" collected 22.00 from pot with Full House, 7's over 10's (combination: 7♥, 7♦, 7♣, 10♠, 10♦)",2021-08-09T20:41:59.997Z,162854171999701
"""mochi @ TkNg6TEK0X"" shows a 7♥, 8♣.",2021-08-09T20:41:59.997Z,162854171999700
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:41:59.187Z,162854171918700
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:41:57.731Z,162854171773100
"River: 7♦, 7♣, 10♠, 3♦ [10♦]",2021-08-09T20:41:53.517Z,162854171351700
"""Chairwoman @ BlykkTcaIO"" calls 4.00",2021-08-09T20:41:52.711Z,162854171271100
"""mochi @ TkNg6TEK0X"" bets 4.00",2021-08-09T20:41:50.949Z,162854171094900
"Turn: 7♦, 7♣, 10♠ [3♦]",2021-08-09T20:41:47.553Z,162854170755300
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T20:41:46.745Z,162854170674500
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:41:44.376Z,162854170437600
"Flop:  [7♦, 7♣, 10♠]",2021-08-09T20:41:42.152Z,162854170215200
"""antongeyyer @ al4PxvTw8i"" folds",2021-08-09T20:41:41.299Z,162854170129900
"""mochi @ TkNg6TEK0X"" calls 6.00",2021-08-09T20:41:40.369Z,162854170036900
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T20:41:37.471Z,162854169747100
"""fry @ 50zmWBkrSR"" folds",2021-08-09T20:41:34.640Z,162854169464000
"""Chairwoman @ BlykkTcaIO"" raises to 6.00",2021-08-09T20:41:33.796Z,162854169379600
"""Mo @ hOW39c8CLs"" folds",2021-08-09T20:41:31.342Z,162854169134200
"""antongeyyer @ al4PxvTw8i"" posts a big blind of 2.00",2021-08-09T20:41:11.998Z,162854167199809
"""mochi @ TkNg6TEK0X"" posts a small blind of 1.00",2021-08-09T20:41:11.998Z,162854167199808
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (444.69) | #5 ""antongeyyer @ al4PxvTw8i"" (360.50) | #6 ""Mo @ hOW39c8CLs"" (364.52) | #8 ""Chairwoman @ BlykkTcaIO"" (488.95) | #9 ""fry @ 50zmWBkrSR"" (162.62) | #10 ""HundredB @ EWTAOaS4Us"" (686.40)",2021-08-09T20:41:11.998Z,162854167199801
"-- starting hand #272  (No Limit Texas Hold'em) (dealer: ""HundredB @ EWTAOaS4Us"") --",2021-08-09T20:41:11.998Z,162854167199800
"-- ending hand #271 --",2021-08-09T20:41:05.951Z,162854166595102
"""mochi @ TkNg6TEK0X"" collected 11.00 from pot with Q High (combination: Q♦, J♣, 10♥, 7♥, 6♦)",2021-08-09T20:41:05.951Z,162854166595101
"""mochi @ TkNg6TEK0X"" shows a 10♥, 7♥.",2021-08-09T20:41:05.951Z,162854166595100
"""fry @ 50zmWBkrSR"" checks",2021-08-09T20:41:05.142Z,162854166514200
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:41:04.231Z,162854166423100
"River: 2♦, J♣, 6♦, Q♦ [3♥]",2021-08-09T20:40:59.837Z,162854165983700
"""fry @ 50zmWBkrSR"" checks",2021-08-09T20:40:59.000Z,162854165900000
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T20:40:56.541Z,162854165654100
"Turn: 2♦, J♣, 6♦ [Q♦]",2021-08-09T20:40:54.565Z,162854165456500
