entry,at,order
"""ias01 @ TtdC_BCbu0"" raises to 6.00",2021-08-06T17:01:24.558Z,162826928455800
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T17:01:10.335Z,162826927033500
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T17:01:09.433Z,162826926943300
"""moosh @ BbPu85ru25"" posts a big blind of 2.00",2021-08-06T17:01:07.879Z,162826926787911
"""June @ zwCW3GNSpN"" posts a small blind of 1.00",2021-08-06T17:01:07.879Z,162826926787910
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (134.00) | #2 ""ias01 @ TtdC_BCbu0"" (339.75) | #3 ""BOOST @ pU1r_12Vbu"" (276.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (300.25) | #6 ""sneakers @ P4t9Uuig11"" (172.25) | #8 ""June @ zwCW3GNSpN"" (72.75) | #9 ""moosh @ BbPu85ru25"" (262.00) | #10 ""bubbles @ rYQPN15HQa"" (315.50)",2021-08-06T17:01:07.879Z,162826926787901
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""sneakers @ P4t9Uuig11"") --",2021-08-06T17:01:07.879Z,162826926787900
"-- ending hand #47 --",2021-08-06T17:01:01.968Z,162826926196802
"""ias01 @ TtdC_BCbu0"" collected 13.00 from pot",2021-08-06T17:01:01.968Z,162826926196801
"Uncalled bet of 4.50 returned to ""ias01 @ TtdC_BCbu0""",2021-08-06T17:01:01.968Z,162826926196800
"""June @ zwCW3GNSpN"" folds",2021-08-06T17:01:01.149Z,162826926114900
"""ias01 @ TtdC_BCbu0"" bets 4.50",2021-08-06T17:00:58.460Z,162826925846000
"""June @ zwCW3GNSpN"" checks",2021-08-06T17:00:48.128Z,162826924812800
"Flop:  [9♠, 5♠, A♦]",2021-08-06T17:00:46.705Z,162826924670500
"""June @ zwCW3GNSpN"" calls 6.00",2021-08-06T17:00:45.897Z,162826924589700
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T17:00:45.057Z,162826924505700
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T17:00:42.743Z,162826924274300
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T17:00:41.856Z,162826924185600
"""ias01 @ TtdC_BCbu0"" raises to 6.00",2021-08-06T17:00:41.009Z,162826924100900
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T17:00:37.011Z,162826923701100
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T17:00:35.647Z,162826923564700
"""moosh @ BbPu85ru25"" folds",2021-08-06T17:00:34.188Z,162826923418800
"""June @ zwCW3GNSpN"" posts a big blind of 2.00",2021-08-06T17:00:30.114Z,162826923011411
"""sneakers @ P4t9Uuig11"" posts a small blind of 1.00",2021-08-06T17:00:30.114Z,162826923011410
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (134.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (276.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (300.25) | #6 ""sneakers @ P4t9Uuig11"" (173.25) | #8 ""June @ zwCW3GNSpN"" (78.75) | #9 ""moosh @ BbPu85ru25"" (262.00) | #10 ""bubbles @ rYQPN15HQa"" (315.50)",2021-08-06T17:00:30.114Z,162826923011401
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""ZayZay @ 6qGmhA5z2u"") --",2021-08-06T17:00:30.114Z,162826923011400
"-- ending hand #46 --",2021-08-06T17:00:24.104Z,162826922410402
"""ZayZay @ 6qGmhA5z2u"" collected 22.00 from pot with Straight, J High (combination: J♣, 10♥, 9♦, 8♣, 7♣)",2021-08-06T17:00:24.104Z,162826922410401
"""ZayZay @ 6qGmhA5z2u"" shows a 7♣, 7♥.",2021-08-06T17:00:24.104Z,162826922410400
"""June @ zwCW3GNSpN"" calls 4.00",2021-08-06T17:00:23.291Z,162826922329100
"""ZayZay @ 6qGmhA5z2u"" bets 4.00",2021-08-06T17:00:21.855Z,162826922185500
"River: 8♣, J♣, 9♦, 10♥ [2♣]",2021-08-06T17:00:09.934Z,162826920993400
"""June @ zwCW3GNSpN"" checks",2021-08-06T17:00:09.093Z,162826920909300
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T17:00:07.966Z,162826920796600
"Turn: 8♣, J♣, 9♦ [10♥]",2021-08-06T17:00:05.929Z,162826920592900
"""June @ zwCW3GNSpN"" checks",2021-08-06T17:00:05.121Z,162826920512100
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T17:00:03.715Z,162826920371500
"Flop:  [8♣, J♣, 9♦]",2021-08-06T16:59:57.821Z,162826919782100
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:59:57.013Z,162826919701300
"""ZayZay @ 6qGmhA5z2u"" calls 6.00",2021-08-06T16:59:56.105Z,162826919610500
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:59:50.720Z,162826919072000
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:59:44.397Z,162826918439700
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:59:43.552Z,162826918355200
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:59:42.622Z,162826918262200
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:59:41.697Z,162826918169700
"""June @ zwCW3GNSpN"" raises to 6.00",2021-08-06T16:59:20.851Z,162826916085100
"""sneakers @ P4t9Uuig11"" posts a big blind of 2.00",2021-08-06T16:59:18.252Z,162826915825211
"""ZayZay @ 6qGmhA5z2u"" posts a small blind of 1.00",2021-08-06T16:59:18.252Z,162826915825210
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (134.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (276.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (288.25) | #6 ""sneakers @ P4t9Uuig11"" (175.25) | #8 ""June @ zwCW3GNSpN"" (88.75) | #9 ""moosh @ BbPu85ru25"" (262.00) | #10 ""bubbles @ rYQPN15HQa"" (315.50)",2021-08-06T16:59:18.252Z,162826915825201
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""BOOST @ pU1r_12Vbu"") --",2021-08-06T16:59:18.252Z,162826915825200
"-- ending hand #45 --",2021-08-06T16:59:12.330Z,162826915233002
"""bubbles @ rYQPN15HQa"" collected 27.00 from pot",2021-08-06T16:59:12.330Z,162826915233001
"Uncalled bet of 20.25 returned to ""bubbles @ rYQPN15HQa""",2021-08-06T16:59:12.330Z,162826915233000
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:59:11.522Z,162826915152200
"""bubbles @ rYQPN15HQa"" bets 20.25",2021-08-06T16:59:08.714Z,162826914871400
"""BOOST @ pU1r_12Vbu"" checks",2021-08-06T16:59:03.576Z,162826914357600
"Turn: K♠, A♥, 7♥ [6♦]",2021-08-06T16:58:59.734Z,162826913973400
"""BOOST @ pU1r_12Vbu"" calls 6.75",2021-08-06T16:58:58.918Z,162826913891800
"""bubbles @ rYQPN15HQa"" bets 6.75",2021-08-06T16:58:52.624Z,162826913262400
"""BOOST @ pU1r_12Vbu"" checks",2021-08-06T16:58:47.919Z,162826912791900
"Flop:  [K♠, A♥, 7♥]",2021-08-06T16:58:43.419Z,162826912341900
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:58:42.609Z,162826912260900
"""BOOST @ pU1r_12Vbu"" calls 5.75",2021-08-06T16:58:37.134Z,162826911713400
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:58:35.257Z,162826911525700
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:58:21.324Z,162826910132400
"""bubbles @ rYQPN15HQa"" raises to 5.75",2021-08-06T16:58:20.353Z,162826910035300
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:58:15.372Z,162826909537200
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:58:13.985Z,162826909398500
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:58:13.072Z,162826909307200
"""ZayZay @ 6qGmhA5z2u"" posts a big blind of 2.00",2021-08-06T16:58:08.126Z,162826908812611
"""BOOST @ pU1r_12Vbu"" posts a small blind of 1.00",2021-08-06T16:58:08.126Z,162826908812610
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (134.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (289.00) | #4 ""ZayZay @ 6qGmhA5z2u"" (290.25) | #6 ""sneakers @ P4t9Uuig11"" (175.25) | #8 ""June @ zwCW3GNSpN"" (88.75) | #9 ""moosh @ BbPu85ru25"" (262.00) | #10 ""bubbles @ rYQPN15HQa"" (301.00)",2021-08-06T16:58:08.126Z,162826908812601
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""ias01 @ TtdC_BCbu0"") --",2021-08-06T16:58:08.126Z,162826908812600
"-- ending hand #44 --",2021-08-06T16:58:02.101Z,162826908210102
"""BOOST @ pU1r_12Vbu"" collected 138.00 from pot with Two Pair, K's & 3's (combination: K♦, K♥, 3♥, 3♠, 10♠)",2021-08-06T16:58:02.101Z,162826908210101
"""BOOST @ pU1r_12Vbu"" shows a 10♠, K♦.",2021-08-06T16:58:02.101Z,162826908210100
"""June @ zwCW3GNSpN"" calls 34.50",2021-08-06T16:58:01.292Z,162826908129200
"""BOOST @ pU1r_12Vbu"" bets 34.50",2021-08-06T16:57:56.286Z,162826907628600
"River: 8♠, 3♥, K♥, 5♣ [3♠]",2021-08-06T16:57:45.826Z,162826906582600
"""BOOST @ pU1r_12Vbu"" calls 18.00",2021-08-06T16:57:45.015Z,162826906501500
"""June @ zwCW3GNSpN"" bets 18.00",2021-08-06T16:57:41.515Z,162826906151500
"""BOOST @ pU1r_12Vbu"" checks",2021-08-06T16:57:36.915Z,162826905691500
"Turn: 8♠, 3♥, K♥ [5♣]",2021-08-06T16:57:32.377Z,162826905237700
"""BOOST @ pU1r_12Vbu"" calls 8.00",2021-08-06T16:57:31.565Z,162826905156500
"""June @ zwCW3GNSpN"" bets 8.00",2021-08-06T16:57:27.952Z,162826904795200
"""BOOST @ pU1r_12Vbu"" checks",2021-08-06T16:57:24.816Z,162826904481600
"Flop:  [8♠, 3♥, K♥]",2021-08-06T16:57:22.863Z,162826904286300
"""BOOST @ pU1r_12Vbu"" calls 8.00",2021-08-06T16:57:22.057Z,162826904205700
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:57:18.337Z,162826903833700
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:57:12.011Z,162826903201100
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:57:11.101Z,162826903110100
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:57:10.117Z,162826903011700
"""June @ zwCW3GNSpN"" raises to 8.00",2021-08-06T16:57:00.007Z,162826902000700
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:56:57.055Z,162826901705500
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:56:55.591Z,162826901559100
"""BOOST @ pU1r_12Vbu"" posts a big blind of 2.00",2021-08-06T16:56:52.281Z,162826901228111
"""ias01 @ TtdC_BCbu0"" posts a small blind of 1.00",2021-08-06T16:56:52.281Z,162826901228110
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (134.00) | #2 ""ias01 @ TtdC_BCbu0"" (333.75) | #3 ""BOOST @ pU1r_12Vbu"" (219.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (290.25) | #6 ""sneakers @ P4t9Uuig11"" (175.25) | #8 ""June @ zwCW3GNSpN"" (157.25) | #9 ""moosh @ BbPu85ru25"" (262.00) | #10 ""bubbles @ rYQPN15HQa"" (301.00)",2021-08-06T16:56:52.281Z,162826901228101
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""willie @ dZR2-4Ha6e"") --",2021-08-06T16:56:52.281Z,162826901228100
"-- ending hand #43 --",2021-08-06T16:56:46.356Z,162826900635602
"""moosh @ BbPu85ru25"" collected 95.00 from pot",2021-08-06T16:56:46.356Z,162826900635601
"Uncalled bet of 47.00 returned to ""moosh @ BbPu85ru25""",2021-08-06T16:56:46.356Z,162826900635600
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:56:45.543Z,162826900554300
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:56:44.672Z,162826900467200
"""moosh @ BbPu85ru25"" bets 47.00",2021-08-06T16:56:38.686Z,162826899868600
"""June @ zwCW3GNSpN"" checks",2021-08-06T16:56:24.493Z,162826898449300
"Turn: 9♦, A♥, 8♠ [3♠]",2021-08-06T16:56:23.185Z,162826898318500
"""June @ zwCW3GNSpN"" calls 20.00",2021-08-06T16:56:22.370Z,162826898237000
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:56:20.417Z,162826898041700
"""bubbles @ rYQPN15HQa"" calls 20.00",2021-08-06T16:56:18.530Z,162826897853000
"""moosh @ BbPu85ru25"" bets 20.00",2021-08-06T16:56:15.488Z,162826897548800
"""June @ zwCW3GNSpN"" checks",2021-08-06T16:56:06.481Z,162826896648100
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T16:56:05.531Z,162826896553100
"Flop:  [9♦, A♥, 8♠]",2021-08-06T16:56:03.509Z,162826896350900
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:56:02.699Z,162826896269900
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:56:01.852Z,162826896185200
"""bubbles @ rYQPN15HQa"" calls 8.00",2021-08-06T16:56:00.868Z,162826896086800
"""moosh @ BbPu85ru25"" calls 8.00",2021-08-06T16:55:58.849Z,162826895884900
"""June @ zwCW3GNSpN"" calls 8.00",2021-08-06T16:55:57.989Z,162826895798900
"""sneakers @ P4t9Uuig11"" raises to 8.00",2021-08-06T16:55:56.269Z,162826895626900
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:55:50.513Z,162826895051300
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:55:47.063Z,162826894706300
"""ias01 @ TtdC_BCbu0"" posts a big blind of 2.00",2021-08-06T16:55:45.718Z,162826894571811
"""willie @ dZR2-4Ha6e"" posts a small blind of 1.00",2021-08-06T16:55:45.718Z,162826894571810
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (135.00) | #2 ""ias01 @ TtdC_BCbu0"" (335.75) | #3 ""BOOST @ pU1r_12Vbu"" (219.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (290.25) | #6 ""sneakers @ P4t9Uuig11"" (183.25) | #8 ""June @ zwCW3GNSpN"" (185.25) | #9 ""moosh @ BbPu85ru25"" (195.00) | #10 ""bubbles @ rYQPN15HQa"" (329.00)",2021-08-06T16:55:45.718Z,162826894571801
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""bubbles @ rYQPN15HQa"") --",2021-08-06T16:55:45.718Z,162826894571800
"-- ending hand #42 --",2021-08-06T16:55:39.804Z,162826893980402
"""bubbles @ rYQPN15HQa"" collected 6.00 from pot",2021-08-06T16:55:39.804Z,162826893980401
"Uncalled bet of 10.00 returned to ""bubbles @ rYQPN15HQa""",2021-08-06T16:55:39.804Z,162826893980400
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:55:38.998Z,162826893899800
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:55:38.019Z,162826893801900
"""bubbles @ rYQPN15HQa"" raises to 12.00",2021-08-06T16:55:35.793Z,162826893579300
"""moosh @ BbPu85ru25"" calls 2.00",2021-08-06T16:55:28.634Z,162826892863400
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:55:24.804Z,162826892480400
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:55:23.960Z,162826892396000
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:55:23.057Z,162826892305700
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:55:22.161Z,162826892216100
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:55:21.208Z,162826892120800
"""willie @ dZR2-4Ha6e"" posts a big blind of 2.00",2021-08-06T16:55:19.756Z,162826891975611
"""bubbles @ rYQPN15HQa"" posts a small blind of 1.00",2021-08-06T16:55:19.756Z,162826891975610
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (137.00) | #2 ""ias01 @ TtdC_BCbu0"" (335.75) | #3 ""BOOST @ pU1r_12Vbu"" (219.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (290.25) | #6 ""sneakers @ P4t9Uuig11"" (183.25) | #8 ""June @ zwCW3GNSpN"" (185.25) | #9 ""moosh @ BbPu85ru25"" (197.00) | #10 ""bubbles @ rYQPN15HQa"" (325.00)",2021-08-06T16:55:19.756Z,162826891975601
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""moosh @ BbPu85ru25"") --",2021-08-06T16:55:19.756Z,162826891975600
"""ias01 @ TtdC_BCbu0"" shows a 8♣, 8♦.",2021-08-06T16:55:15.887Z,162826891588700
"-- ending hand #41 --",2021-08-06T16:55:13.145Z,162826891314502
"""ias01 @ TtdC_BCbu0"" collected 5.00 from pot",2021-08-06T16:55:13.145Z,162826891314501
"Uncalled bet of 4.00 returned to ""ias01 @ TtdC_BCbu0""",2021-08-06T16:55:13.145Z,162826891314500
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:55:12.322Z,162826891232200
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:55:11.325Z,162826891132500
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:55:09.138Z,162826890913800
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:55:08.298Z,162826890829800
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:55:07.389Z,162826890738900
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:55:06.486Z,162826890648600
"""ias01 @ TtdC_BCbu0"" raises to 6.00",2021-08-06T16:55:05.601Z,162826890560100
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:54:51.241Z,162826889124100
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-06T16:54:49.568Z,162826888956811
"""moosh @ BbPu85ru25"" posts a small blind of 1.00",2021-08-06T16:54:49.568Z,162826888956810
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (137.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (219.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (290.25) | #6 ""sneakers @ P4t9Uuig11"" (183.25) | #8 ""June @ zwCW3GNSpN"" (185.25) | #9 ""moosh @ BbPu85ru25"" (198.00) | #10 ""bubbles @ rYQPN15HQa"" (327.00)",2021-08-06T16:54:49.568Z,162826888956801
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""June @ zwCW3GNSpN"") --",2021-08-06T16:54:49.568Z,162826888956800
"-- ending hand #40 --",2021-08-06T16:54:43.661Z,162826888366102
"""ZayZay @ 6qGmhA5z2u"" collected 36.00 from pot",2021-08-06T16:54:43.661Z,162826888366101
"Uncalled bet of 18.00 returned to ""ZayZay @ 6qGmhA5z2u""",2021-08-06T16:54:43.661Z,162826888366100
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:54:42.853Z,162826888285300
"""ZayZay @ 6qGmhA5z2u"" bets 18.00",2021-08-06T16:54:40.874Z,162826888087400
"""June @ zwCW3GNSpN"" checks",2021-08-06T16:54:29.964Z,162826886996400
"Flop:  [Q♠, 10♣, 3♠]",2021-08-06T16:54:27.692Z,162826886769200
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:54:26.884Z,162826886688400
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:54:25.944Z,162826886594400
"""June @ zwCW3GNSpN"" calls 15.00",2021-08-06T16:54:22.680Z,162826886268000
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:54:21.133Z,162826886113300
"""ZayZay @ 6qGmhA5z2u"" raises to 15.00",2021-08-06T16:54:20.230Z,162826886023000
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:54:08.787Z,162826884878700
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:54:07.898Z,162826884789800
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:54:05.627Z,162826884562700
"""bubbles @ rYQPN15HQa"" raises to 4.00",2021-08-06T16:54:04.641Z,162826884464100
"""moosh @ BbPu85ru25"" posts a big blind of 2.00",2021-08-06T16:54:01.755Z,162826884175511
"""June @ zwCW3GNSpN"" posts a small blind of 1.00",2021-08-06T16:54:01.755Z,162826884175510
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (137.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (219.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (269.25) | #6 ""sneakers @ P4t9Uuig11"" (183.25) | #8 ""June @ zwCW3GNSpN"" (200.25) | #9 ""moosh @ BbPu85ru25"" (200.00) | #10 ""bubbles @ rYQPN15HQa"" (331.00)",2021-08-06T16:54:01.755Z,162826884175501
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""sneakers @ P4t9Uuig11"") --",2021-08-06T16:54:01.755Z,162826884175500
"-- ending hand #39 --",2021-08-06T16:53:55.777Z,162826883577702
"""June @ zwCW3GNSpN"" collected 2.00 from pot",2021-08-06T16:53:55.777Z,162826883577701
"Uncalled bet of 1.00 returned to ""June @ zwCW3GNSpN""",2021-08-06T16:53:55.777Z,162826883577700
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:53:54.971Z,162826883497100
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:53:54.066Z,162826883406600
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:53:53.196Z,162826883319600
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:53:52.321Z,162826883232100
"""willie @ dZR2-4Ha6e"" folds",2021-08-06T16:53:50.883Z,162826883088300
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:53:49.940Z,162826882994000
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:53:48.962Z,162826882896200
"""June @ zwCW3GNSpN"" posts a big blind of 2.00",2021-08-06T16:53:46.899Z,162826882689911
"""sneakers @ P4t9Uuig11"" posts a small blind of 1.00",2021-08-06T16:53:46.899Z,162826882689910
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (137.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (219.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (269.25) | #6 ""sneakers @ P4t9Uuig11"" (184.25) | #8 ""June @ zwCW3GNSpN"" (199.25) | #9 ""moosh @ BbPu85ru25"" (200.00) | #10 ""bubbles @ rYQPN15HQa"" (331.00)",2021-08-06T16:53:46.899Z,162826882689901
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""ZayZay @ 6qGmhA5z2u"") --",2021-08-06T16:53:46.899Z,162826882689900
"-- ending hand #38 --",2021-08-06T16:53:40.968Z,162826882096802
"""willie @ dZR2-4Ha6e"" collected 61.00 from pot",2021-08-06T16:53:40.968Z,162826882096801
"Uncalled bet of 30.00 returned to ""willie @ dZR2-4Ha6e""",2021-08-06T16:53:40.968Z,162826882096800
"""BOOST @ pU1r_12Vbu"" folds",2021-08-06T16:53:40.160Z,162826882016000
"""willie @ dZR2-4Ha6e"" bets 30.00",2021-08-06T16:53:38.205Z,162826881820500
"Turn: 7♣, K♣, 9♣ [9♠]",2021-08-06T16:53:34.009Z,162826881400900
"""willie @ dZR2-4Ha6e"" calls 20.00",2021-08-06T16:53:33.203Z,162826881320300
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:53:30.625Z,162826881062500
"""BOOST @ pU1r_12Vbu"" raises to 20.00",2021-08-06T16:53:29.775Z,162826880977500
"""willie @ dZR2-4Ha6e"" bets 9.00",2021-08-06T16:53:24.235Z,162826880423500
"""June @ zwCW3GNSpN"" checks",2021-08-06T16:53:20.119Z,162826880011900
"Flop:  [7♣, K♣, 9♣]",2021-08-06T16:53:17.387Z,162826879738700
"""willie @ dZR2-4Ha6e"" calls 6.00",2021-08-06T16:53:16.540Z,162826879654000
"""June @ zwCW3GNSpN"" calls 6.00",2021-08-06T16:53:08.695Z,162826878869500
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:53:07.857Z,162826878785700
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T16:53:06.959Z,162826878695900
"""BOOST @ pU1r_12Vbu"" raises to 6.00",2021-08-06T16:53:06.090Z,162826878609000
"""ias01 @ TtdC_BCbu0"" folds",2021-08-06T16:53:02.753Z,162826878275300
"""willie @ dZR2-4Ha6e"" calls 2.00",2021-08-06T16:53:01.841Z,162826878184100
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T16:52:59.914Z,162826877991400
"""moosh @ BbPu85ru25"" folds",2021-08-06T16:52:58.780Z,162826877878000
"""June @ zwCW3GNSpN"" calls 2.00",2021-08-06T16:52:57.916Z,162826877791600
"""sneakers @ P4t9Uuig11"" posts a big blind of 2.00",2021-08-06T16:52:53.663Z,162826877366311
"""ZayZay @ 6qGmhA5z2u"" posts a small blind of 1.00",2021-08-06T16:52:53.663Z,162826877366310
"Player stacks: #1 ""willie @ dZR2-4Ha6e"" (102.00) | #2 ""ias01 @ TtdC_BCbu0"" (332.75) | #3 ""BOOST @ pU1r_12Vbu"" (245.50) | #4 ""ZayZay @ 6qGmhA5z2u"" (270.25) | #6 ""sneakers @ P4t9Uuig11"" (186.25) | #8 ""June @ zwCW3GNSpN"" (205.25) | #9 ""moosh @ BbPu85ru25"" (200.00) | #10 ""bubbles @ rYQPN15HQa"" (331.00)",2021-08-06T16:52:53.663Z,162826877366301
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""BOOST @ pU1r_12Vbu"") --",2021-08-06T16:52:53.663Z,162826877366300
"-- ending hand #37 --",2021-08-06T16:52:47.648Z,162826876764802
"""ias01 @ TtdC_BCbu0"" collected 76.00 from pot with Three of a Kind, A's (combination: A♣, A♦, A♠, J♥, 8♣)",2021-08-06T16:52:47.648Z,162826876764801
"""ias01 @ TtdC_BCbu0"" shows a 8♣, A♣.",2021-08-06T16:52:47.648Z,162826876764800
"""June @ zwCW3GNSpN"" folds",2021-08-06T16:52:46.840Z,162826876684000
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T16:52:45.978Z,162826876597800
"""ZayZay @ 6qGmhA5z2u"" calls 22.00",2021-08-06T16:52:45.059Z,162826876505900
"""ias01 @ TtdC_BCbu0"" raises to 22.00",2021-08-06T16:52:30.650Z,162826875065000
"""June @ zwCW3GNSpN"" calls 4.00",2021-08-06T16:52:15.913Z,162826873591300
"""sneakers @ P4t9Uuig11"" calls 4.00",2021-08-06T16:52:13.696Z,162826873369600
"""ZayZay @ 6qGmhA5z2u"" bets 4.00",2021-08-06T16:52:10.311Z,162826873031100
"River: J♥, 3♥, 5♣, A♦ [A♠]",2021-08-06T16:52:02.756Z,162826872275600
"""ias01 @ TtdC_BCbu0"" checks",2021-08-06T16:52:01.948Z,162826872194800
"""June @ zwCW3GNSpN"" checks",2021-08-06T16:52:00.811Z,162826872081100
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T16:51:59.772Z,162826871977200
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T16:51:58.863Z,162826871886300
"Turn: J♥, 3♥, 5♣ [A♦]",2021-08-06T16:51:55.881Z,162826871588100
"""ias01 @ TtdC_BCbu0"" checks",2021-08-06T16:51:55.067Z,162826871506700
"""June @ zwCW3GNSpN"" checks",2021-08-06T16:51:50.463Z,162826871046300
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T16:51:49.620Z,162826870962000
